,date,score,label
572,2017-08-13,-0.5859,0
573,2018-11-06,-0.0511,2
574,2018-11-07,0.6808,4
575,2017-08-03,0.0895,2
576,2017-08-06,0.005272240916169884,2
577,2017-08-07,0.1283666666666666,2
578,2018-11-02,0.20775,3
579,2017-08-02,0.2171333333333333,3
580,2017-07-23,0.0014260932313879971,2
581,2017-07-27,0.4084333333333332,3
582,2017-07-31,0.7003,4
583,2017-07-18,0.2732,3
584,2017-07-19,0.4454,3
585,2017-07-20,0.4588,3
586,2017-07-21,0.007455979275747069,2
587,2018-10-27,0.4019,3
588,2017-07-14,0.30002,3
589,2017-07-16,-0.296,1
590,2017-07-17,-0.2295799999999999,1
591,2018-10-24,0.076675,2
592,2017-07-13,0.1668999999999999,3
593,2017-07-11,0.3069,3
594,2018-10-22,0.34895,3
595,2018-10-23,-0.18522,1
596,2017-07-12,0.1611,3
597,2018-10-19,0.296,3
598,2017-07-10,0.3823333333333333,3
599,2018-10-21,-0.27225,1
600,2018-10-16,0.58425,4
601,2017-07-07,0.3177,3
602,2018-10-18,-0.00873601976331036,2
603,2017-07-09,-0.43035,1
604,2018-10-15,0.4019,3
605,2017-07-05,0.2631857142857142,3
606,2017-07-06,-0.1002499999999999,2
607,2018-10-10,0.2023,3
608,2018-10-11,0.22515,3
609,2018-10-12,0.3818,3
610,2017-07-03,0.2597142857142857,3
611,2018-10-04,0.40465,3
612,2017-07-04,-0.128,2
613,2017-06-29,0.060325,2
614,2017-06-27,0.2163999999999999,3
615,2017-06-28,0.1613,3
616,2017-06-25,-0.0031015435415722714,2
617,2017-06-26,-0.4728,1
618,2018-09-26,-0.004742490734175466,2
619,2018-09-27,-0.11905,2
620,2017-06-22,0.3722333333333333,3
621,2017-06-23,0.1487,3
622,2018-09-20,0.4215,3
623,2018-09-21,0.2023,3
624,2018-09-23,0.296,3
625,2017-06-21,0.25565,3
626,2018-09-18,0.3022999999999999,3
627,2017-06-20,0.0693333333333333,2
628,2017-06-19,0.33085,3
629,2018-09-12,-0.10346,2
630,2018-09-15,0.0258,2
631,2018-09-16,-0.38005,1
632,2017-06-15,0.3182,3
633,2017-06-16,-0.008531807309600516,2
634,2017-06-14,0.2111666666666666,3
635,2018-09-10,0.00022653099944441646,2
636,2017-06-12,0.003656651573359504,2
637,2017-06-13,0.3182,3
638,2018-09-06,-0.41285,1
639,2017-06-08,0.267625,3
640,2017-06-09,-0.4767,1
641,2017-06-11,0.4767,4
642,2018-08-31,0.2023,3
643,2017-06-07,0.2732,3
644,2017-06-06,0.4027666666666666,3
645,2018-08-29,-0.4878333333333333,0
646,2017-06-02,0.5423,4
647,2017-06-04,-0.1779,1
648,2017-06-05,0.2732,3
649,2017-05-30,-0.16235,2
650,2017-05-31,-0.0963499999999999,2
651,2018-08-23,0.4754,4
